CustomerID,Gender,Age,MaritalStatus,TenureMonths,Region,CreditCardType,AccountBalance,CreditLimit,TransactionsLast6Months,AvgTransactionValue,LatePayments,CustomerServiceCalls,OnlineBankingUsagePercent,OffersRedeemed,SatisfactionScore,Churn,ChurnReason,CustomerLifetimeValue,RiskSegment
CUST00215,Male,43,Single,7,Mumbai,Gold,584626,809996,23,26478,2,1,53,2,5,Yes,High Fees,185346,High
CUST00216,Male,33,Divorced,118,Mumbai,Silver,597833,1157223,6,11053,3,0,77,9,5,Yes,Low Satisfaction,1304254,Low
CUST00217,Female,31,Divorced,90,Pune,Silver,143214,202627,25,10130,4,4,22,6,5,Yes,High Fees,911700,Medium
CUST00218,Male,38,Single,32,Rural Areas,Gold,101428,136522,12,12503,5,2,18,5,3,Yes,Poor Service,400096,Medium
CUST00219,Female,38,Married,29,Delhi,Gold,251791,430770,7,41944,2,1,55,2,3,No,nan,1216376,Medium
CUST00220,Male,42,Married,46,Hyderabad,Platinum,274968,410055,4,21148,3,2,52,2,4,Yes,Low Satisfaction,972808,Medium
CUST00221,Male,35,Single,103,Kolkata,Gold,125393,244067,43,32107,4,1,30,8,1,No,nan,3307021,Medium
CUST00222,Male,19,Single,73,Kolkata,Gold,46238,72510,12,38166,4,2,37,4,4,No,nan,2786118,Medium
CUST00223,Female,33,Married,78,Rural Areas,Silver,51863,69028,28,25321,3,0,18,6,3,No,nan,1975038,Medium
CUST00224,Female,45,Married,53,Hyderabad,Silver,84873,166862,19,15101,2,0,0,1,4,Yes,Poor Service,800353,Medium
CUST00225,Female,35,Single,81,Ahmedabad,Silver,1110923,1791193,13,46404,1,0,76,9,1,No,nan,3758724,Medium
CUST00226,Female,35,Married,113,Kolkata,Silver,64406,104005,31,47846,2,0,49,6,5,Yes,High Fees,5406598,Low
CUST00227,Male,47,Married,25,Ahmedabad,Platinum,57207,86304,49,6621,2,1,97,7,2,Yes,High Fees,165525,Medium
CUST00228,Female,30,Married,53,Kolkata,Silver,376860,704274,26,39057,4,0,57,3,3,No,nan,2070021,Medium
CUST00229,Male,22,Single,94,Rural Areas,Platinum,64508,92253,24,16810,0,0,80,0,1,No,nan,1580140,Medium
CUST00230,Male,36,Married,109,Hyderabad,Gold,70905,85863,3,22598,6,1,31,9,2,No,nan,2463182,Medium
CUST00231,Female,33,Single,29,Ahmedabad,Gold,357178,570706,20,46402,1,1,48,3,3,No,nan,1345658,Medium
CUST00232,Female,28,Married,93,Delhi,Gold,307744,597241,17,24031,2,3,97,4,1,Yes,High Fees,2234883,Medium
CUST00233,Female,36,Married,82,Pune,Gold,59336,84174,38,39753,1,0,96,4,3,No,nan,3259746,Medium
CUST00234,Female,42,Married,95,Bengaluru,Silver,111602,157698,14,10480,0,0,91,1,1,No,nan,995600,Medium
CUST00235,Female,37,Single,83,Tier-2 Cities,Silver,192960,345491,37,36893,1,1,43,7,3,No,nan,3062119,Medium
CUST00236,Female,41,Married,81,Rural Areas,Gold,121066,220391,47,44780,1,1,28,1,3,No,nan,3627180,Medium
CUST00237,Female,56,Divorced,6,Pune,Silver,172541,267170,23,9451,1,2,100,0,5,No,nan,56706,High
CUST00238,Female,34,Married,76,Bengaluru,Silver,56710,105872,7,8617,3,0,87,4,1,Yes,Technical Issues,654892,Medium
CUST00239,Male,40,Single,38,Ahmedabad,Gold,115763,154838,27,26479,1,0,47,6,4,Yes,Poor Service,1006202,Medium
CUST00240,Female,32,Married,3,Rural Areas,Silver,359153,536438,20,9489,5,0,79,7,2,Yes,High Fees,28467,High
CUST00241,Female,29,Single,111,Delhi,Platinum,588647,896757,15,17415,4,0,76,3,3,No,nan,1933065,Medium
CUST00242,Male,32,Married,35,Rural Areas,Platinum,515626,747779,15,30035,4,0,25,0,5,No,nan,1051225,Medium
CUST00243,Female,33,Married,55,Ahmedabad,Platinum,125951,173080,34,32624,1,5,6,4,4,No,nan,1794320,Medium
CUST00244,Male,41,Single,47,Pune,Silver,71016,104430,16,44876,3,0,43,2,3,Yes,Better Offers Elsewhere,2109172,Medium
CUST00245,Male,61,Single,33,Kolkata,Silver,107626,130701,8,33866,3,0,13,0,1,No,nan,1117578,High
CUST00246,Female,30,Single,117,Chennai,Platinum,650383,1146417,34,7928,4,2,51,6,2,Yes,Poor Service,927576,Medium
CUST00247,Male,33,Divorced,93,Rural Areas,Silver,117362,205051,28,25381,0,1,31,8,4,No,nan,2360433,Medium
CUST00248,Male,37,Single,3,Rural Areas,Platinum,111258,173581,38,5404,1,2,74,8,2,Yes,Better Offers Elsewhere,16212,High
CUST00249,Male,41,Married,69,Mumbai,Platinum,50473,73606,17,36177,1,2,31,3,3,Yes,Technical Issues,2496213,Medium
CUST00250,Male,40,Divorced,59,Chennai,Platinum,143809,222512,11,46819,0,1,74,7,5,No,nan,2762321,Low
CUST00251,Female,50,Single,78,Hyderabad,Silver,46869,91357,18,9422,3,1,83,0,4,No,nan,734916,Medium
CUST00252,Male,18,Married,100,Hyderabad,Silver,707033,1189831,47,31660,1,2,56,3,3,Yes,Better Offers Elsewhere,3166000,Medium
CUST00253,Female,18,Married,118,Delhi,Platinum,59165,105614,21,2525,3,1,51,3,3,Yes,Low Satisfaction,297950,Medium
CUST00254,Male,33,Married,92,Tier-2 Cities,Silver,49232,68118,48,13720,6,1,33,1,2,Yes,Low Satisfaction,1262240,Medium
CUST00255,Male,48,Single,105,Mumbai,Silver,765159,976194,14,46458,1,1,60,7,5,Yes,High Fees,4878090,Low
CUST00256,Male,22,Single,96,Chennai,Gold,59324,75136,0,3266,1,2,61,7,4,No,nan,313536,Medium
CUST00257,Male,18,Married,18,Chennai,Platinum,62213,98148,1,18982,7,1,85,6,2,Yes,Poor Service,341676,High
CUST00258,Female,43,Divorced,106,Delhi,Gold,122715,217616,7,33659,2,1,86,3,2,No,nan,3567854,Medium
CUST00259,Female,40,Single,104,Ahmedabad,Gold,391015,711372,21,11435,1,0,92,4,3,Yes,Better Offers Elsewhere,1189240,Medium
CUST00260,Male,27,Single,77,Delhi,Silver,99842,177352,24,4284,1,2,75,4,3,Yes,Poor Service,329868,Medium
CUST00261,Male,28,Single,66,Delhi,Gold,78631,151774,1,23550,3,1,30,0,3,Yes,Poor Service,1554300,Medium
CUST00262,Female,28,Married,116,Delhi,Platinum,48593,60333,8,20721,3,1,28,5,1,Yes,High Fees,2403636,Medium
CUST00263,Male,39,Single,25,Mumbai,Silver,230305,433957,8,29679,0,1,30,6,4,No,nan,741975,Medium
CUST00264,Male,31,Married,20,Kolkata,Gold,115020,198816,12,18569,0,2,11,3,4,No,nan,371380,Medium
CUST00265,Male,42,Single,71,Chennai,Platinum,796643,1067833,5,36182,2,4,34,2,5,Yes,Better Offers Elsewhere,2568922,Medium
CUST00266,Female,18,Divorced,75,Delhi,Gold,91523,159790,29,26494,2,1,56,7,1,No,nan,1987050,Medium
CUST00267,Female,29,Married,69,Mumbai,Gold,117795,189580,14,46511,2,2,40,1,5,Yes,Low Satisfaction,3209259,Medium
CUST00268,Female,26,Married,29,Mumbai,Gold,127525,189659,14,29267,1,2,26,0,5,No,nan,848743,Medium
CUST00269,Male,35,Single,18,Delhi,Silver,78394,109623,49,12782,3,1,14,6,1,Yes,Technical Issues,230076,High
CUST00270,Male,32,Married,72,Mumbai,Silver,15142,23792,6,20610,1,2,93,2,1,Yes,Poor Service,1483920,Medium
CUST00271,Female,45,Single,27,Tier-2 Cities,Platinum,521676,725811,10,46233,2,1,70,2,1,Yes,Low Satisfaction,1248291,Medium
CUST00272,Female,19,Single,42,Delhi,Platinum,29881,37837,39,31732,3,1,35,5,5,Yes,Better Offers Elsewhere,1332744,Medium
CUST00273,Female,38,Single,66,Bengaluru,Platinum,145596,273268,37,44773,0,2,23,2,4,Yes,Low Satisfaction,2955018,Medium
CUST00274,Female,43,Married,99,Tier-2 Cities,Platinum,36747,61524,39,5451,2,1,81,8,5,No,nan,539649,Low
CUST00275,Male,56,Married,26,Kolkata,Gold,334602,498870,1,8155,2,1,23,1,2,No,nan,212030,Medium
CUST00276,Female,33,Married,23,Ahmedabad,Gold,864648,1346554,47,29961,0,1,95,0,3,Yes,High Fees,689103,Medium
CUST00277,Male,41,Married,5,Pune,Gold,74096,140179,38,5110,1,0,75,6,4,Yes,Poor Service,25550,High
CUST00278,Female,19,Single,80,Hyderabad,Gold,157453,229231,9,32117,1,1,27,6,2,Yes,Poor Service,2569360,Medium
CUST00279,Male,18,Married,106,Delhi,Gold,167979,252663,43,17968,1,1,74,8,4,Yes,Poor Service,1904608,Medium
CUST00280,Female,46,Married,11,Chennai,Gold,748126,1356250,16,8083,2,0,2,4,2,Yes,High Fees,88913,High
CUST00281,Female,37,Married,19,Tier-2 Cities,Platinum,27045,36792,6,26083,4,0,100,2,3,Yes,Low Satisfaction,495577,Medium
CUST00282,Female,49,Married,80,Pune,Silver,191333,330510,39,18201,0,3,2,9,3,No,nan,1456080,Medium
CUST00283,Female,24,Divorced,96,Bengaluru,Silver,213883,330975,38,7380,3,2,28,1,4,No,nan,708480,Medium
CUST00284,Male,43,Married,12,Hyderabad,Silver,99662,159471,3,35617,1,0,31,7,5,No,nan,427404,Medium
CUST00285,Female,56,Married,2,Ahmedabad,Gold,62027,113478,34,24221,1,0,53,4,2,Yes,Poor Service,48442,High
CUST00286,Male,42,Single,43,Ahmedabad,Silver,54769,109237,46,40476,0,2,37,1,3,No,nan,1740468,Medium
CUST00287,Male,40,Married,22,Ahmedabad,Silver,360814,672993,35,27354,1,0,94,5,2,Yes,Poor Service,601788,Medium
CUST00288,Male,38,Married,26,Ahmedabad,Gold,45765,60795,30,46988,1,1,55,7,1,No,nan,1221688,Medium
CUST00289,Male,22,Single,33,Rural Areas,Silver,247514,341480,24,7381,1,0,64,2,5,Yes,Better Offers Elsewhere,243573,Medium
CUST00290,Female,51,Single,24,Hyderabad,Gold,113822,173913,40,4222,1,0,100,0,5,Yes,Technical Issues,101328,Medium
CUST00291,Male,31,Married,69,Rural Areas,Silver,38956,69161,12,20577,1,0,20,4,4,No,nan,1419813,Medium
CUST00292,Male,43,Married,21,Bengaluru,Silver,80053,128684,17,15832,2,0,40,7,2,Yes,Better Offers Elsewhere,332472,Medium
CUST00293,Male,22,Married,46,Tier-2 Cities,Platinum,612715,1177295,20,40492,4,1,19,4,2,Yes,Better Offers Elsewhere,1862632,Medium
CUST00294,Female,26,Single,18,Bengaluru,Silver,161305,199847,47,13729,6,0,59,2,3,No,nan,247122,High
CUST00295,Female,52,Married,103,Chennai,Silver,606168,852765,0,8302,1,1,74,6,1,Yes,Poor Service,855106,Medium
CUST00296,Female,34,Married,5,Rural Areas,Gold,267833,368382,35,22601,1,2,58,9,1,Yes,High Fees,113005,High
CUST00297,Female,52,Single,8,Mumbai,Gold,185803,333578,49,11939,2,3,73,6,2,No,nan,95512,High
CUST00298,Male,37,Single,85,Delhi,Silver,138369,217490,7,36402,1,0,54,4,3,Yes,High Fees,3094170,Medium
CUST00299,Male,19,Married,111,Hyderabad,Gold,628131,761301,47,3098,0,0,2,1,5,Yes,Low Satisfaction,343878,Low
CUST00300,Female,46,Married,57,Mumbai,Silver,140349,255259,20,27261,1,1,13,9,4,No,nan,1553877,Medium
CUST00301,Male,32,Single,5,Tier-2 Cities,Silver,190956,284417,42,4552,2,2,44,7,5,Yes,Better Offers Elsewhere,22760,High
CUST00302,Male,44,Divorced,13,Ahmedabad,Gold,123926,174533,20,13241,0,0,94,6,1,No,nan,172133,High
CUST00303,Male,38,Single,83,Delhi,Gold,118239,159170,26,4324,1,0,98,6,1,Yes,Better Offers Elsewhere,358892,Medium
CUST00304,Female,22,Divorced,93,Delhi,Gold,40718,79677,18,36788,2,1,59,7,2,No,nan,3421284,Medium
CUST00305,Female,39,Single,66,Ahmedabad,Gold,45275,88450,22,1749,2,0,48,7,1,Yes,Technical Issues,115434,Medium
CUST00306,Male,59,Single,37,Ahmedabad,Platinum,201739,254441,49,23470,5,0,8,3,3,No,nan,868390,Medium
CUST00307,Female,42,Married,90,Mumbai,Gold,67562,93655,42,16065,0,1,53,0,5,No,nan,1445850,Low
CUST00308,Female,37,Single,29,Kolkata,Silver,94785,162735,34,18958,2,1,69,9,2,Yes,Poor Service,549782,Medium
CUST00309,Female,48,Married,69,Delhi,Gold,782906,1359390,39,46265,3,2,92,3,3,No,nan,3192285,Medium
CUST00310,Female,40,Married,32,Mumbai,Silver,93190,142966,41,2514,1,1,51,1,3,Yes,Technical Issues,80448,Medium
CUST00311,Female,40,Married,102,Bengaluru,Silver,39691,65680,47,5444,1,0,62,5,4,Yes,High Fees,555288,Medium
CUST00312,Male,27,Married,48,Bengaluru,Silver,595221,1048841,4,34216,4,1,51,7,1,Yes,Technical Issues,1642368,Medium
CUST00313,Female,40,Married,2,Rural Areas,Silver,57123,111984,40,49758,1,1,21,9,1,Yes,High Fees,99516,High
CUST00314,Male,48,Single,69,Tier-2 Cities,Platinum,282731,503285,7,43951,3,0,54,9,3,No,nan,3032619,Medium
CUST00315,Male,29,Single,111,Rural Areas,Platinum,118962,153248,10,14512,2,0,2,2,2,Yes,Better Offers Elsewhere,1610832,Medium
CUST00316,Female,52,Married,97,Mumbai,Gold,53776,95413,15,37960,4,0,1,5,3,No,nan,3682120,Medium
CUST00317,Male,37,Single,51,Delhi,Silver,71652,89864,38,3740,3,0,58,8,3,Yes,Technical Issues,190740,Medium
CUST00318,Male,29,Married,35,Tier-2 Cities,Silver,36135,57888,46,43030,3,2,27,3,1,No,nan,1506050,High
CUST00319,Male,47,Married,83,Kolkata,Silver,68395,110903,23,14231,6,1,36,5,5,No,nan,1181173,Medium
CUST00320,Female,35,Single,15,Tier-2 Cities,Silver,36774,67024,20,18518,2,0,68,1,1,Yes,Technical Issues,277770,High
CUST00321,Female,45,Married,99,Hyderabad,Gold,872646,1055244,22,43398,3,0,8,5,4,No,nan,4296402,Medium
CUST00322,Male,35,Single,72,Rural Areas,Gold,89165,169395,48,18416,0,0,61,0,4,No,nan,1325952,Medium
CUST00323,Female,37,Married,111,Rural Areas,Gold,627151,1085665,37,40876,1,2,31,6,2,No,nan,4537236,Medium
CUST00324,Female,42,Married,65,Bengaluru,Silver,73625,90187,46,28104,3,1,80,2,5,Yes,Poor Service,1826760,Medium
CUST00325,Female,40,Married,38,Ahmedabad,Platinum,174641,231927,7,45677,3,0,74,2,3,No,nan,1735726,Medium
CUST00326,Female,18,Single,86,Tier-2 Cities,Gold,48315,59505,6,20530,0,2,34,9,5,No,nan,1765580,Medium
CUST00327,Male,26,Married,17,Delhi,Gold,38182,69214,1,12089,3,0,46,5,1,Yes,Low Satisfaction,205513,High
CUST00328,Male,47,Single,80,Tier-2 Cities,Gold,94427,126222,29,22483,2,1,17,4,1,Yes,Technical Issues,1798640,Medium
CUST00329,Female,36,Married,45,Chennai,Silver,482289,596340,12,12937,5,1,35,0,3,Yes,Poor Service,582165,Medium
CUST00330,Female,32,Married,1,Ahmedabad,Silver,31233,40927,22,28118,4,1,18,0,3,Yes,Technical Issues,28118,High
CUST00331,Male,24,Married,3,Kolkata,Silver,124608,205309,28,10205,2,2,24,1,4,Yes,Technical Issues,30615,High
CUST00332,Male,27,Married,120,Hyderabad,Gold,55522,88634,37,23180,1,0,45,2,1,Yes,Better Offers Elsewhere,2781600,Medium
CUST00333,Female,18,Married,70,Chennai,Silver,63319,88457,36,15876,1,1,59,3,1,Yes,High Fees,1111320,Medium
CUST00334,Male,36,Single,52,Kolkata,Silver,268313,524377,19,25920,1,1,94,9,4,No,nan,1347840,Medium
CUST00335,Female,32,Single,53,Mumbai,Silver,265235,499662,32,44879,3,1,22,5,2,Yes,Low Satisfaction,2378587,Medium
CUST00336,Female,28,Married,3,Bengaluru,Silver,56551,82087,28,40858,2,1,77,9,2,Yes,Better Offers Elsewhere,122574,High
CUST00337,Male,37,Single,111,Chennai,Platinum,51736,81725,49,39833,0,3,26,9,4,No,nan,4421463,Medium
CUST00338,Male,41,Married,94,Mumbai,Gold,132661,214043,14,2335,0,2,34,1,1,No,nan,219490,Medium
CUST00339,Female,58,Married,47,Bengaluru,Silver,883612,1594867,22,21783,2,3,76,6,1,No,nan,1023801,Medium
CUST00340,Female,22,Married,75,Chennai,Silver,128833,198706,41,43065,1,0,54,7,2,Yes,High Fees,3229875,Medium
CUST00341,Male,49,Married,91,Tier-2 Cities,Silver,133406,218409,2,36463,3,2,35,3,3,Yes,Better Offers Elsewhere,3318133,Medium
CUST00342,Female,47,Married,86,Bengaluru,Silver,175480,268493,36,47136,3,0,87,6,3,No,nan,4053696,Medium
CUST00343,Male,30,Married,6,Bengaluru,Silver,69644,126073,28,9679,0,1,96,9,4,Yes,High Fees,58074,High
CUST00344,Female,40,Married,102,Chennai,Silver,482942,794317,44,29404,5,3,70,8,3,Yes,Low Satisfaction,2999208,Medium
CUST00345,Male,33,Married,105,Tier-2 Cities,Silver,40641,75682,7,41613,2,1,8,0,2,No,nan,4369365,Medium
CUST00346,Male,39,Married,46,Tier-2 Cities,Gold,345284,429184,21,34174,1,2,20,5,5,No,nan,1572004,Medium
CUST00347,Male,53,Married,95,Mumbai,Gold,202380,389266,28,12455,2,1,31,9,4,No,nan,1183225,Medium
CUST00348,Female,44,Married,61,Ahmedabad,Silver,247879,459942,1,49036,1,0,65,5,1,Yes,Technical Issues,2991196,Medium
CUST00349,Female,43,Married,43,Rural Areas,Silver,57495,106641,40,7698,3,1,43,2,5,Yes,Better Offers Elsewhere,331014,Medium
CUST00350,Male,33,Single,56,Mumbai,Gold,451145,592013,48,2120,3,0,88,6,2,Yes,Better Offers Elsewhere,118720,Medium
CUST00351,Female,23,Single,70,Delhi,Gold,57965,81775,49,45088,0,1,64,8,1,Yes,Better Offers Elsewhere,3156160,Medium
CUST00352,Male,35,Divorced,114,Rural Areas,Platinum,101322,201044,44,12266,4,2,74,5,3,No,nan,1398324,Medium
CUST00353,Male,50,Married,20,Kolkata,Gold,421338,825915,0,31590,1,2,79,2,4,No,nan,631800,Medium
CUST00354,Female,22,Single,47,Hyderabad,Silver,146049,201728,43,41791,1,2,86,1,3,No,nan,1964177,Medium
CUST00355,Female,27,Married,54,Delhi,Silver,88500,136849,19,4838,0,1,14,5,4,No,nan,261252,Medium
CUST00356,Male,39,Divorced,41,Rural Areas,Gold,933093,1236119,20,49179,5,1,26,2,2,No,nan,2016339,Medium
CUST00357,Female,28,Married,75,Kolkata,Silver,57801,81505,36,5801,2,0,15,0,2,No,nan,435075,Medium
CUST00358,Female,30,Married,66,Bengaluru,Gold,938993,1265558,7,15644,0,0,45,8,1,Yes,Low Satisfaction,1032504,Medium
CUST00359,Male,33,Single,31,Pune,Platinum,42389,53611,26,14284,3,0,96,6,4,Yes,Low Satisfaction,442804,Medium
CUST00360,Male,24,Married,102,Mumbai,Gold,147548,245458,46,2923,3,0,71,3,5,No,nan,298146,Low
CUST00361,Female,28,Married,64,Kolkata,Silver,77726,108243,34,8772,3,2,47,1,3,Yes,Technical Issues,561408,Medium
CUST00362,Male,45,Married,90,Bengaluru,Gold,42638,85011,5,2073,2,1,64,2,4,No,nan,186570,Medium
CUST00363,Male,24,Single,91,Delhi,Silver,39951,64415,44,24919,2,1,18,5,5,No,nan,2267629,Medium
CUST00364,Female,22,Single,58,Bengaluru,Gold,47445,70563,43,17303,1,2,89,7,3,No,nan,1003574,Medium
CUST00365,Male,31,Married,55,Rural Areas,Platinum,866042,1671919,18,33734,3,2,36,2,2,No,nan,1855370,Medium
CUST00366,Male,45,Single,46,Chennai,Silver,345478,586136,17,49055,1,1,57,1,2,No,nan,2256530,Medium
CUST00367,Female,36,Married,110,Delhi,Platinum,43184,56211,0,5676,3,1,54,4,1,No,nan,624360,Medium
CUST00368,Female,33,Divorced,95,Delhi,Platinum,71836,114812,24,36661,0,1,52,7,2,Yes,Better Offers Elsewhere,3482795,Medium
CUST00369,Male,38,Married,24,Bengaluru,Silver,335197,520515,26,43025,3,1,46,8,2,Yes,Technical Issues,1032600,Medium
CUST00370,Male,20,Married,77,Delhi,Silver,84331,152816,6,15664,0,0,2,3,2,No,nan,1206128,Medium
CUST00371,Female,42,Married,89,Hyderabad,Silver,779886,1368717,43,12722,2,1,87,1,4,No,nan,1132258,Medium
CUST00372,Female,41,Married,37,Delhi,Silver,104522,156431,41,25879,3,0,85,6,1,Yes,High Fees,957523,Medium
CUST00373,Female,33,Married,41,Mumbai,Silver,275159,433535,28,26153,1,1,61,4,4,No,nan,1072273,Medium
CUST00374,Female,48,Married,25,Ahmedabad,Gold,253125,408804,30,18516,0,0,0,8,5,Yes,Low Satisfaction,462900,Medium
CUST00375,Male,26,Married,29,Rural Areas,Silver,318897,490453,43,18868,3,0,38,0,2,No,nan,547172,Medium
CUST00376,Female,49,Married,31,Chennai,Silver,32849,42249,42,24005,3,1,72,4,5,No,nan,744155,Medium
CUST00377,Female,39,Married,107,Delhi,Platinum,101023,194404,35,33271,2,1,32,3,5,No,nan,3559997,Medium
CUST00378,Male,34,Single,103,Chennai,Silver,36249,63002,18,40745,3,0,22,8,4,No,nan,4196735,Medium
CUST00379,Female,37,Married,2,Delhi,Platinum,170771,269096,5,39266,2,0,33,1,2,Yes,Better Offers Elsewhere,78532,High
CUST00380,Male,36,Divorced,120,Kolkata,Silver,93253,154396,24,33870,1,1,48,9,4,No,nan,4064400,Medium
CUST00381,Female,50,Married,12,Pune,Silver,374615,513421,30,7756,3,1,48,0,3,Yes,Better Offers Elsewhere,93072,High
CUST00382,Female,27,Married,5,Hyderabad,Gold,59620,96849,8,43827,4,0,98,9,3,No,nan,219135,High
CUST00383,Female,30,Married,61,Delhi,Gold,106054,190560,19,46954,0,0,48,1,2,Yes,High Fees,2864194,Medium
CUST00384,Male,48,Married,91,Chennai,Platinum,46192,75151,9,28751,0,1,9,6,5,No,nan,2616341,Medium
CUST00385,Male,32,Married,56,Ahmedabad,Gold,112363,178042,36,47241,2,3,95,1,4,No,nan,2645496,Medium
CUST00386,Female,47,Married,98,Pune,Platinum,648236,1017671,26,32477,4,0,65,5,5,Yes,Poor Service,3182746,Medium
CUST00387,Male,54,Married,78,Pune,Silver,243123,439882,12,33164,1,0,70,0,3,No,nan,2586792,Medium
CUST00388,Male,33,Single,71,Chennai,Silver,822913,1483442,40,7214,4,2,87,9,4,Yes,High Fees,512194,Medium
CUST00389,Male,44,Married,37,Mumbai,Gold,1118880,2014046,1,41644,2,1,66,3,4,Yes,High Fees,1540828,Medium
CUST00390,Male,26,Married,36,Pune,Platinum,730598,1020598,49,12201,2,0,75,6,4,No,nan,439236,Medium
CUST00391,Male,45,Married,74,Hyderabad,Platinum,29248,49555,20,15391,2,0,38,7,2,Yes,Technical Issues,1138934,Medium
CUST00392,Male,39,Single,29,Ahmedabad,Silver,47312,86255,32,36519,3,0,41,7,2,No,nan,1059051,Medium
CUST00393,Female,42,Single,80,Kolkata,Silver,147722,243669,23,28016,1,0,99,4,2,Yes,Technical Issues,2241280,Medium
CUST00394,Female,31,Divorced,38,Ahmedabad,Gold,702795,1281323,43,41412,2,0,90,1,4,Yes,Better Offers Elsewhere,1573656,Medium
CUST00395,Male,21,Single,85,Rural Areas,Silver,158909,299308,41,49706,9,1,0,3,5,Yes,Better Offers Elsewhere,4225010,Medium
CUST00396,Female,43,Married,102,Ahmedabad,Platinum,19435,26025,33,10416,1,1,45,2,1,No,nan,1062432,Medium
CUST00397,Female,18,Married,41,Tier-2 Cities,Platinum,836506,1208811,8,3410,1,0,35,6,5,No,nan,139810,Medium
CUST00398,Female,34,Married,33,Mumbai,Silver,136158,228888,1,18754,1,1,95,5,3,No,nan,618882,Medium
CUST00399,Female,47,Single,93,Bengaluru,Gold,164059,234890,29,44750,2,5,90,1,3,Yes,Low Satisfaction,4161750,Medium
CUST00400,Male,39,Married,112,Hyderabad,Gold,620122,1211165,21,36616,1,2,43,3,2,Yes,Technical Issues,4100992,Medium
CUST00401,Female,57,Married,81,Chennai,Silver,346332,469386,45,18485,2,0,30,2,1,No,nan,1497285,Medium
CUST00402,Female,48,Married,13,Ahmedabad,Platinum,743523,1104546,10,22651,4,0,96,0,2,Yes,High Fees,294463,High
CUST00403,Male,31,Married,6,Rural Areas,Gold,451570,901083,42,6330,1,2,57,0,5,Yes,Better Offers Elsewhere,37980,High
CUST00404,Male,38,Married,66,Mumbai,Platinum,238039,321672,16,44797,1,0,95,2,2,No,nan,2956602,Medium
CUST00405,Female,37,Single,8,Kolkata,Silver,82789,129072,35,41388,2,0,3,8,3,Yes,Technical Issues,331104,High
CUST00406,Female,22,Married,119,Chennai,Platinum,223743,324656,12,18974,2,0,52,9,3,No,nan,2257906,Medium
CUST00407,Female,28,Married,118,Mumbai,Silver,393961,727976,6,5980,3,0,88,3,2,Yes,Poor Service,705640,Medium
CUST00408,Female,32,Divorced,64,Rural Areas,Silver,130869,188885,15,9943,2,0,92,9,5,No,nan,636352,Low
CUST00409,Female,18,Married,96,Hyderabad,Platinum,53880,71614,32,39638,1,1,56,7,4,Yes,Poor Service,3805248,Medium
CUST00410,Female,38,Married,100,Rural Areas,Silver,116824,227398,44,33438,2,0,72,0,5,No,nan,3343800,Low
CUST00411,Male,35,Single,9,Bengaluru,Silver,262742,382006,0,3309,2,1,77,7,2,No,nan,29781,High
CUST00412,Female,21,Married,23,Kolkata,Platinum,33591,60242,10,40261,1,1,49,1,5,Yes,Poor Service,926003,Medium
CUST00413,Female,42,Married,71,Hyderabad,Platinum,345040,494253,5,27430,4,1,4,2,3,Yes,Better Offers Elsewhere,1947530,Medium
CUST00414,Male,45,Divorced,95,Chennai,Gold,68082,91424,19,23595,3,2,51,0,1,Yes,Better Offers Elsewhere,2241525,Medium
CUST00415,Male,40,Married,21,Rural Areas,Gold,38814,71492,34,12446,3,0,16,7,3,No,nan,261366,Medium
CUST00416,Male,34,Divorced,1,Rural Areas,Silver,54458,67771,43,4491,2,2,31,4,3,Yes,Better Offers Elsewhere,4491,High
